Date,Streamflow,Rain,Tmax,Tmin,Tavg
4/6/2012,0,0,39.87335992,23.97315698,31.92325845
4/7/2012,0,0,39.93245434,23.78154023,31.85699728
4/8/2012,0,0,40.42594106,23.47174201,31.94884153
4/9/2012,0,0,40.76968234,24.333359,32.55152067
4/10/2012,0,0,40.41510162,24.8692876,32.64219461
4/11/2012,0,0,40.13064847,24.63128643,32.38096745
4/12/2012,0,0,38.67716232,23.68838415,31.18277323
4/13/2012,0,0.02165541827,38.09709846,22.57412288,30.33561067
4/14/2012,0,0,39.21258099,24.24773621,31.7301586
4/15/2012,0,0,39.48077481,24.09090347,31.78583914
4/16/2012,0,0,40.25361326,24.30935207,32.28148266
4/17/2012,0,0.002795261402,40.07560983,25.79342202,32.93451593
4/18/2012,0,0,40.76006416,25.35251835,33.05629126
4/19/2012,0,0,40.43199718,25.41716226,32.92457972
4/20/2012,0,0,40.95425025,25.63263574,33.293443
4/21/2012,0,0,39.93728885,25.33811842,32.63770364
4/22/2012,0,0,40.60838422,25.40057365,33.00447894
4/23/2012,0,0.3115211459,38.65148623,24.4336775,31.54258186
4/24/2012,0,0,39.37161532,23.94928752,31.66045142
4/25/2012,0,0.07543521634,39.5327089,25.0884477,32.3105783
4/26/2012,0,0,38.25890493,25.35109377,31.80499935
4/27/2012,0,0,39.32161608,24.68716272,32.0043894
4/28/2012,0,0,39.37613207,25.47445195,32.42529201
4/29/2012,0,0,40.81174216,25.45909594,33.13541905
4/30/2012,0,0,40.62884184,25.4419333,33.03538757
5/1/2012,0,0,41.22361414,25.39857521,33.31109467
5/2/2012,0,0,41.67832155,25.08444122,33.38138138
5/3/2012,0,0,41.78541867,24.97296517,33.37919192
5/4/2012,0,0,41.64374052,25.28935161,33.46654606
5/5/2012,0,0,40.61019085,24.9741225,32.79215668
5/6/2012,0,0,40.10832185,25.70128613,32.90480399
5/7/2012,0,0,40.88451747,26.17696108,33.53073927
5/8/2012,0,0,40.69451537,25.27167904,32.98309721
5/9/2012,0,0,41.56561116,25.5151001,33.54035563
5/10/2012,0,0,39.77709876,26.24270972,33.00990424
5/11/2012,0,0.001708215301,40.03489914,24.20780097,32.12135006
5/12/2012,0,0,39.49838361,24.84735437,32.17286899
5/13/2012,0,0,38.48741596,24.2493526,31.36838428
5/14/2012,0,0,41.05302747,25.00393138,33.02847942
5/15/2012,0,0,41.92567415,26.01664138,33.97115776
5/16/2012,0,0,41.96193359,25.96290101,33.9624173
5/17/2012,0,0,42.45670394,25.79754538,34.12712466
5/18/2012,0,0,42.75567563,26.059416,34.40754582
5/19/2012,0,0,43.21767159,27.11735309,35.16751234
5/20/2012,0,0,42.91109323,26.8440594,34.87757632
5/21/2012,0,0,43.25844778,27.09928731,35.17886754
5/22/2012,0,0,42.42683303,27.26412341,34.84547822
5/23/2012,0,0,42.7103172,27.24967072,34.97999396
5/24/2012,0,0,42.96302732,27.9468976,35.45496246
5/25/2012,0,0,42.72677024,27.713347,35.22005862
5/26/2012,0,0,42.21786531,28.91811834,35.56799182
5/27/2012,0,0,42.03412387,28.62727995,35.33070191
5/28/2012,0,0,42.60586435,28.40211493,35.50398964
5/29/2012,0,0,41.43128741,27.9361843,34.68373585
5/30/2012,0,0,42.64128649,28.29431417,35.46780033
5/31/2012,0,0,42.3113505,28.37146684,35.34140867
6/1/2012,0,0,40.39496212,27.91398573,34.15447392
6/2/2012,0,0,41.12799303,27.35831068,34.24315185
6/3/2012,0,0,40.52773499,27.22631291,33.87702395
6/4/2012,0,0,40.63954223,27.27263513,33.95608868
6/5/2012,0,0,39.95889453,27.4534107,33.70615262
6/6/2012,0,1.563121317,38.57618369,26.04916003,32.31267186
6/7/2012,0,0.3344675263,37.91676887,25.45528127,31.68602507
6/8/2012,0,0.07543521634,39.38967011,26.04237967,32.71602489
6/9/2012,0,1.163380461,38.82941646,25.77309245,32.30125446
6/10/2012,0,0.2379947932,36.08562279,24.58270987,30.33416633
6/11/2012,0,0.1696947544,37.22251728,24.16638682,30.69445205
6/12/2012,0,0,39.00548192,25.11277449,32.0591282
6/13/2012,0,0.06066622961,37.68503624,25.34638712,31.51571168
6/14/2012,0,0.0858184283,38.46458133,25.70025477,32.08241805
6/15/2012,0,2.715882522,37.27000046,25.17838392,31.22419219
6/16/2012,0,4.17184815,35.16877691,23.77961673,29.47419682
6/17/2012,0,28.83054902,33.7342602,23.6015511,28.66790565
6/18/2012,426.76,35.9438723,29.17684437,22.10529223,25.6410683
6/19/2012,10.27,4.83467229,30.8213074,21.15013883,25.98572311
6/20/2012,4.61,1.011141583,32.51053249,22.99310294,27.75181771
6/21/2012,0,0.02906459663,32.86717246,23.15890473,28.01303859
6/22/2012,0,5.358306997,34.18975405,23.18142471,28.68558938
6/23/2012,0,0,35.38213698,24.13367636,29.75790667
6/24/2012,0,0,35.67516579,24.76290198,30.21903388
6/25/2012,0,0.008019703604,35.7708381,24.80206178,30.28644994
6/26/2012,0,8.418365069,34.8622644,23.41793753,29.14010096
6/27/2012,0,2.372163213,34.10400686,23.10884138,28.60642412
6/28/2012,0,5.758594716,33.76516594,23.55638638,28.66077616
6/29/2012,0,1.159359307,34.63033035,23.849161,29.23974568
6/30/2012,0,11.20967394,35.30645014,23.30180587,29.304128
7/1/2012,0,0.9898320949,32.67884108,22.9937409,27.83629099
7/2/2012,0,10.39894932,32.72006325,22.44090385,27.58048355
7/3/2012,0,0.0000004100725945,31.6488423,23.18155102,27.41519666
7/4/2012,110.37,12.63410371,32.91457862,22.92619524,27.92038693
7/5/2012,6.21,0.1632009264,33.93838571,23.58638689,28.7623863
7/6/2012,4.38,0.2234086502,31.10103157,23.11516441,27.10809799
7/7/2012,15.86,12.02845426,30.69342181,22.0043246,26.34887321
7/8/2012,5.19,2.528232157,32.44774815,22.22264532,27.33519673
7/9/2012,21.4,23.43444025,30.91400633,22.79096643,26.85248638
7/10/2012,11.54,1.44129879,32.68516411,22.46806655,27.57661533
7/11/2012,6.63,0.3104687599,33.86709891,22.88819293,28.37764592
7/12/2012,5.79,0.07843919885,34.18573831,23.57019167,28.87796499
7/13/2012,3.95,0.007298738106,33.59709846,24.02096771,28.80903308
7/14/2012,0,1.426593593,31.96167958,23.00903298,27.48535628
7/15/2012,0,18.4635249,30.95226281,23.05084035,27.00155158
7/16/2012,0,3.002759577,32.01787398,22.81083885,27.41435641
7/17/2012,0,4.09897594,33.26071156,22.77174298,28.01622727
7/18/2012,0,11.24031979,30.43096756,22.42697051,26.42896903
7/19/2012,5.82,3.161678131,28.83219977,22.73367674,25.78293826
7/20/2012,4.03,8.507888475,29.19032982,21.97148783,25.58090882
7/21/2012,6.45,23.50265124,29.40749132,22.59974447,26.00361789
7/22/2012,5.82,4.941816093,28.00419829,22.21478274,25.10949052
7/23/2012,6.13,1.022486073,31.7012973,21.98516525,26.84323128
7/24/2012,4.16,1.041155813,30.35394275,22.15148813,26.25271544
7/25/2012,3.74,4.92675188,29.87064824,22.38155161,26.12609992
7/26/2012,22.38,24.05201912,28.72774692,21.99781132,25.36277912
7/27/2012,10.37,4.351526938,28.8169077,21.9014242,25.35916595
7/28/2012,6.29,0.4002669133,30.21497282,21.95877783,26.08687532
7/29/2012,4.43,1.284060006,30.92239191,21.87852372,26.40045781
7/30/2012,6.09,4.020913113,29.75052126,21.71871395,25.73461761
7/31/2012,3.99,5.883127536,29.29613197,21.73155199,25.51384198
8/1/2012,3.75,4.815507921,29.62781048,20.89535517,25.26158283
8/2/2012,6.03,2.918155529,30.16136032,21.77813012,25.96974522
8/3/2012,4.13,7.113232108,29.46232698,21.50426066,25.48329382
8/4/2012,4.28,3.821284557,27.97323052,22.2551638,25.11419716
8/5/2012,3.75,0.08837202834,28.89845834,22.33445239,25.61645536
8/6/2012,3.2,2.611753516,29.84516396,23.01245426,26.42880911
8/7/2012,4.3,0.3279123832,31.64993568,22.56264548,27.10629058
8/8/2012,2.88,5.87560173,31.84516396,22.42271002,27.13393699
8/9/2012,2.97,1.422452684,30.76793791,21.8718073,26.3198726
8/10/2012,4.17,1.782654425,30.74342105,22.10709869,26.42525987
8/11/2012,3.08,8.135655632,30.04554677,22.02354961,26.03454819
8/12/2012,3.02,0.000000478418027,30.57909661,21.7745808,26.1768387
8/13/2012,3.8,1.02296067,31.66529169,21.36729089,26.51629129
8/14/2012,2.84,0.6157605721,30.86884161,21.82638684,26.34761422
8/15/2012,2.78,4.579216808,31.51968061,21.86277449,26.69122755
8/16/2012,2.53,1.729819733,31.87239093,22.07748196,26.97493645
8/17/2012,2.83,22.06061798,31.81045679,22.58470831,27.19758255
8/18/2012,15.09,6.346912329,30.7758134,22.13483559,26.45532449
8/19/2012,16.65,0.65929064,27.97155176,21.55884214,24.76519695
8/20/2012,7.21,0.3241116423,31.26516403,22.09329512,26.67922958
8/21/2012,6.38,2.802168767,29.58749162,22.50090332,26.04419747
8/22/2012,6.15,1.919253871,31.10226417,22.22825702,26.66526059
8/23/2012,6,0,33.51600358,22.72193399,28.11896879
8/24/2012,5.84,8.413959886,31.11310378,22.44064793,26.77687585
8/25/2012,5.84,0.03894015992,31.52284754,23.04645008,27.28464881
8/26/2012,4.83,11.83099436,28.67478183,21.91251781,25.29364982
8/27/2012,20.41,17.93087272,29.72980947,21.39426178,25.56203563
8/28/2012,18.15,2.186496959,31.28245454,21.8416148,26.56203467
8/29/2012,9.67,10.95721658,31.80406965,22.0916148,26.94784223
8/30/2012,16.01,7.408340743,31.40039284,22.25426066,26.82732675
8/31/2012,20.81,27.5724176,30.77258236,22.24083915,26.50671075
9/1/2012,42.73,2.692096544,31.35697081,22.13432549,26.74564815
9/2/2012,20.49,1.622188733,31.62606796,22.68542002,27.15574399
9/3/2012,44.52,21.15601181,27.84819375,21.47323052,24.66071214
9/4/2012,77.95,27.8625838,28.34678051,21.74522768,25.0460041
9/5/2012,37.59,14.5083285,28.19825633,21.40058482,24.79942058
9/6/2012,32.24,0.1500215744,30.51709871,21.944453,26.23077585
9/7/2012,18.64,0,30.8163225,21.74103096,26.27867673
9/8/2012,18.15,0.4267873767,31.45928775,22.12464338,26.79196556
9/9/2012,15.86,0.07992488983,31.30987333,22.34561185,26.82774259
9/10/2012,14.71,3.132598887,28.94432513,22.29890585,25.62161549
9/11/2012,15.28,17.41111639,29.43225292,21.46103044,25.44664168
9/12/2012,19.35,3.245128724,30.62625994,21.38006327,26.0031616
9/13/2012,13.6,0.08361767479,31.16716226,21.54470756,26.35593491
9/14/2012,11.87,0,31.5189691,21.81851292,26.66874101
9/15/2012,7.1,0.06103780244,30.88909607,21.44393174,26.16651391
9/16/2012,9.37,0.002174092202,30.87968105,21.41103103,26.14535604
9/17/2012,5.91,0,30.61613166,21.78664184,26.20138675
9/18/2012,5.92,0.2874158842,30.65947858,21.79651402,26.2279963
9/19/2012,6.97,0.1965317838,31.80380448,21.81844898,26.81112673
9/20/2012,6.97,2.474598924,32.3681923,22.35825792,27.36322511
9/21/2012,7.24,2.240909958,31.65180625,21.66174254,26.6567744
9/22/2012,19.16,13.88748377,31.64561109,21.83348514,26.73954811
9/23/2012,13.6,16.22364879,31.77993658,21.72199792,26.75096725
9/24/2012,14.33,0,32.25626066,21.64019137,26.94822601
9/25/2012,10.58,0,32.05825694,21.56638661,26.81232178
9/26/2012,6.39,0,32.58367712,21.53813035,27.06090373
9/27/2012,5.91,0,32.46760939,21.22916034,26.84838486
9/28/2012,6.92,0,32.64529141,21.31541936,26.98035538
9/29/2012,6.3,0,32.90432421,21.6672262,27.2857752
9/30/2012,6.04,0.3981400544,32.11529228,22.10077565,27.10803397
10/1/2012,4.57,0.6066323881,31.01142464,21.82625879,26.41884171
10/2/2012,54.89,52.75677445,28.43213622,21.29413353,24.86313488
10/3/2012,541.23,44.86975769,29.1225188,20.69129707,24.90690794
10/4/2012,111.24,21.9142009,30.01961667,21.21516479,25.61739073
10/5/2012,37.55,1.01005825,30.81206201,22.07535548,26.44370874
10/6/2012,43.74,4.138577802,31.21367628,21.98573928,26.59970778
10/7/2012,90.92,4.325552387,31.37283692,21.18735452,26.28009572
10/8/2012,36.27,0,32.41535736,20.80825694,26.61180715
10/9/2012,31.35,0,32.48438807,19.76974454,26.12706631
10/10/2012,20.63,0,32.46245311,18.6432306,25.55284186
10/11/2012,24.86,0,32.6305861,18.87594009,25.75326309
10/12/2012,20.39,0,32.61148912,17.79226297,25.20187605
10/13/2012,19.53,0,32.70793671,17.358002,25.03296936
10/14/2012,14.71,0,32.91451625,17.31561116,25.11506371
10/15/2012,14.02,0,32.91084096,17.84844793,25.37964445
10/16/2012,13.71,0,32.99174247,17.58258183,25.28716215
10/17/2012,12.43,0,33.09000015,17.5036772,25.29683867
10/18/2012,8.83,0,32.89890432,17.94180699,25.42035566
10/19/2012,6.77,0,32.28432528,17.89096664,25.08764596
10/20/2012,8.62,0,30.29045634,18.9576731,24.62406472
10/21/2012,6.04,0.03373628048,30.43916115,20.10613144,25.27264629
10/22/2012,7.92,0.03509605983,31.32916054,19.87793852,25.60354953
10/23/2012,8.78,0.4983928332,31.81270941,19.79516472,25.80393706
10/24/2012,5.6,0.01118104561,31.93258221,19.78445315,25.85851768
10/25/2012,5.97,0,32.83174262,19.64806512,26.23990387
10/26/2012,5.78,0,33.02006249,19.69051989,26.35529119
10/27/2012,4.99,0,32.39270916,18.95535655,25.67403285
10/28/2012,4.8,0,32.43077558,18.67980833,25.55529195
10/29/2012,0,0,31.719096,17.3597447,24.53942035
10/30/2012,0,0,30.7392245,15.94773689,23.3434807
10/31/2012,0,0,31.42367727,15.41315578,23.41841653
11/1/2012,0,0,27.44968091,18.69980878,23.07474485
11/2/2012,0,0.7011543732,26.40536657,19.28948909,22.84742783
11/3/2012,0,0.3009968826,28.65362405,20.08438846,24.36900625
11/4/2012,0,0.5239794033,30.88026624,20.2240603,25.55216327
11/5/2012,0,0,31.36142328,18.18792856,24.77467592
11/6/2012,0,0,31.22587636,16.96115831,24.09351734
11/7/2012,0,0,31.11942681,17.67083946,24.39513313
11/8/2012,0,0,31.15677998,18.14510116,24.65094057
11/9/2012,0,0,30.36574961,17.96858608,24.16716784
11/10/2012,0,0,30.89226335,16.18478206,23.5385227
11/11/2012,0,0,30.43407072,16.78484637,23.60945855
11/12/2012,0,0,30.50600492,15.91297601,23.20949046
11/13/2012,0,0,30.59510175,14.31387886,22.45449031
11/14/2012,0,0,30.7260044,14.08600397,22.40600419
11/15/2012,0,0,30.0113607,14.15064797,22.08100434
11/16/2012,0,0,29.20594001,12.25445247,20.73019624
11/17/2012,0,0,29.22774692,11.24031875,20.23403284
11/18/2012,0,0,29.49419823,12.15129624,20.82274724
11/19/2012,0,0,30.51709871,11.25838462,20.88774167
11/20/2012,0,0,31.04413353,13.69412372,22.36912862
11/21/2012,0,0,32.08439036,15.98883119,24.03661078
11/22/2012,0,0,31.56793906,17.29328298,24.43061102
11/23/2012,0,0,32.02781027,18.27754492,25.1526776
11/24/2012,0,0,32.07335687,18.82999992,25.4516784
11/25/2012,0,0,32.01432482,18.81638661,25.41535572
11/26/2012,0,0,31.65858661,19.23657849,25.44758255
11/27/2012,0,0,31.12858592,19.07548352,25.10203472
11/28/2012,0,0,31.17510168,18.05522888,24.61516528
11/29/2012,0,0,31.79426158,17.07670495,24.43548326
11/30/2012,0,0,31.6533587,16.40851142,24.03093506
12/1/2012,0,0,31.64329453,15.53328362,23.58828908
12/2/2012,0,0,31.11432503,16.24793745,23.68113124
12/3/2012,0,0,30.8725188,14.44968083,22.66109982
12/4/2012,0,0,31.15793921,14.72148783,22.93971352
12/5/2012,0,0,31.39045655,16.73947851,24.06496753
12/6/2012,0,0,32.33522766,18.37438937,25.35480852
12/7/2012,0,0,33.15329286,17.14929945,25.15129615
12/8/2012,0,0,33.23258144,17.01213614,25.12235879
12/9/2012,0,0,33.6963875,17.79084012,25.74361381
12/10/2012,0,0,33.69264637,17.74812943,25.7203879
12/11/2012,0,0,33.40451793,17.15561132,25.28006462
12/12/2012,0,0,33.17922503,16.3902553,24.78474017
12/13/2012,0,0,33.08722801,16.16631171,24.62676986
12/14/2012,0,0,32.65632456,16.20353875,24.42993165
12/15/2012,0,0,32.38909625,16.38567497,24.38738561
12/16/2012,0,0,32.46909773,15.10167897,23.78538835
12/17/2012,0,0,31.21445346,15.86573844,23.54009595
12/18/2012,0,0,31.09445262,14.35909643,22.72677452
12/19/2012,0,0,30.84180678,13.19277346,22.01729012
12/20/2012,0,0,30.92974439,13.12019091,22.02496765
12/21/2012,0,0,31.39529297,13.48477195,22.44003246
12/22/2012,0,0,31.34865108,14.29090328,22.81977718
12/23/2012,0,0,30.0113607,13.82058489,21.9159728
12/24/2012,0,0,29.42329505,13.49148742,21.45739123
12/25/2012,0,0,29.57613266,13.42052039,21.49832652
12/26/2012,0,0,29.23961772,11.89676945,20.56819358
12/27/2012,0,0,30.10613144,10.50393216,20.3050318
12/28/2012,0,0,30.2607755,10.43638641,20.34858095
12/29/2012,0,0,31.13787482,12.58876755,21.86332118
12/30/2012,0,0,31.12774654,15.72277319,23.42525987
12/31/2012,0,0,31.34071149,18.60491,24.97281075
1/1/2013,0,0,33.15690612,19.96735348,26.5621298
1/2/2013,0,0.2979096379,33.10148699,19.69664168,26.39906434
1/3/2013,0,1.989247843,32.99432437,19.59488917,26.29460677
1/4/2013,0,0,33.51258404,17.74954284,25.63106344
1/5/2013,0,0,33.48819505,16.96095699,25.22457602
1/6/2013,0,0,31.93638727,15.89992625,23.91815676
1/7/2013,0,0,31.00606712,15.60688619,23.30647665
1/8/2013,0,0,30.39690762,15.85353837,23.12522299
1/9/2013,0,0,30.75071134,15.62218943,23.18645039
1/10/2013,0,0,31.2145796,13.84161567,22.52809763
1/11/2013,0,0,30.41045718,13.24342192,21.82693955
1/12/2013,0,0,31.18961675,11.73006356,21.45984016
1/13/2013,0,0,33.1906495,11.53909665,22.36487307
1/14/2013,0,0,34.01697257,12.54916081,23.28306669
1/15/2013,0,0,33.77787403,13.13470763,23.45629083
1/16/2013,0,0,33.17606893,15.08109426,24.1285816
1/17/2013,0,0,32.56806519,15.82592951,24.19699735
1/18/2013,0,0,31.03709899,15.51928817,23.27819358
1/19/2013,0,0,30.78019076,15.23063751,23.00541413
1/20/2013,0,0,30.41812951,14.58696092,22.50254522
1/21/2013,0,0,30.89980955,14.81941545,22.8596125
1/22/2013,0,0,31.43548396,15.33825754,23.38687075
1/23/2013,0,0,31.08155237,15.65619565,23.36887401
1/24/2013,0,0,31.13529274,16.1363863,23.63583952
1/25/2013,0,0,30.25587705,16.32161608,23.28874656
1/26/2013,0,0,30.81419793,16.25645108,23.5353245
1/27/2013,0,0,30.88426156,16.52729074,23.70577615
1/28/2013,0,0,30.98329469,17.29825671,24.1407757
1/29/2013,0,1.392334151,30.83226371,16.39380446,23.61303408
1/30/2013,0,0.2095502841,30.78600387,16.15290146,23.46945266
1/31/2013,0,0.1806575592,31.04697135,16.1122644,23.57961787
2/1/2013,0,0,31.36929894,16.03110524,23.70020209
2/2/2013,0,0,31.73104207,15.58833187,23.65968697
2/3/2013,0,0,32.41503578,15.88678039,24.15090808
2/4/2013,0,0,32.69787602,16.77690696,24.73739149
2/5/2013,0,0,32.87961711,16.52651374,24.70306542
2/6/2013,0,0,32.10193315,18.35361347,25.22777331
2/7/2013,0,0,31.956386,18.41167843,25.18403222
2/8/2013,0,11.33912675,31.83877889,17.85006432,24.84442161
2/9/2013,0,0,32.33768169,17.79709922,25.06739046
2/10/2013,0,0,33.01968234,18.58890486,25.8042936
2/11/2013,0,0,33.32781124,18.94793822,26.13787473
2/12/2013,0,0,33.3497462,18.57793911,25.96384266
2/13/2013,0,0,33.55174349,19.00567563,26.27870956
2/14/2013,0,0,34.40148623,18.47270926,26.43709774
2/15/2013,0,0.001503694426,33.66716399,19.13335824,26.40026112
2/16/2013,0,8.096281191,29.85600356,18.5390976,24.19755058
2/17/2013,0,1.402538049,29.95271054,16.52211395,23.23741224
2/18/2013,0,0,30.55684353,12.99135003,21.77409678
2/19/2013,0,0,32.51852311,13.57122199,23.04487255
2/20/2013,0,0,33.29574975,15.4627099,24.37922982
2/21/2013,0,0,33.33129663,18.02290047,25.67709855
2/22/2013,0,0,33.61600553,19.008841,26.31242326
2/23/2013,0,1.609339687,34.32220145,19.1691607,26.74568107
2/24/2013,0,0.4925986532,34.31980945,18.54935184,26.43458064
2/25/2013,0,0,34.51793808,17.57244429,26.04519119
2/26/2013,0,0,35.22690581,17.97825702,26.60258142
2/27/2013,0,0,35.45148928,18.0890329,26.77026109
2/28/2013,0,0,35.59258205,18.27083966,26.93171086
3/1/2013,0,0,35.11877767,18.17709855,26.64793811
3/2/2013,0,0,35.11335778,17.53993681,26.3266473
3/3/2013,0,0,35.64045655,15.69567443,25.66806549
3/4/2013,0,0,35.72503715,14.64464384,25.18484049
3/5/2013,0,0,35.5441992,16.12786333,25.83603127
3/6/2013,0,0,35.88335824,17.26819383,26.57577603
3/7/2013,0,0,36.31432406,17.8421249,27.07822448
3/8/2013,0,0,36.10697272,18.99432437,27.55064854
3/9/2013,0,0,36.91684241,19.9948362,28.4558393
3/10/2013,0,0,37.42600343,20.11458095,28.77029219
3/11/2013,0,0.9324275043,37.32587674,20.87664199,29.10125936
3/12/2013,0,0.2925097721,37.39406981,21.38722551,29.39064766
3/13/2013,0,0.3848986247,37.45774647,21.07399501,29.26587074
3/14/2013,0,0,36.43516411,21.01857588,28.72686999
3/15/2013,0,0,36.60323159,21.97825702,29.29074431
3/16/2013,0,0,35.39419768,20.08812959,27.74116363
3/17/2013,0,0,35.80961741,18.57968181,27.19464961
3/18/2013,0,0,36.77510223,20.47302911,28.62406567
3/19/2013,0,0,36.71039421,21.73909646,29.22474533
3/20/2013,0,0,37.03697268,21.47825702,29.25761485
3/21/2013,0,0,38.17896895,20.76760863,29.47328879
3/22/2013,0,0,38.79813058,21.56748173,30.18280615
3/23/2013,0,0,38.2525819,21.82741802,30.03999996
3/24/2013,0,0,37.16781139,22.27657767,29.72219453
3/25/2013,0,0,38.41697028,21.87980909,30.14838968
3/26/2013,0,0,39.40896849,22.06123207,30.73510028
3/27/2013,0,0,39.50077527,24.20922381,31.85499954
3/28/2013,0,0,39.58993778,24.31083885,31.95038831
3/29/2013,0,0,39.06567354,23.61180707,31.3387403
3/30/2013,0,0,38.91374098,22.23561124,30.57467611
3/31/2013,0,0,39.35613161,22.39838497,30.87725829
4/1/2013,0,0,39.85871351,23.4393514,31.64903245
4/2/2013,0,3.815823449,38.68239196,23.60573822,31.14406509
4/3/2013,0,0.4085207014,38.59890509,22.37567474,30.48728991
4/4/2013,0,0,39.37386793,22.66561154,31.01973974
4/5/2013,0,0,40.1847728,21.79271069,30.98874174
4/6/2013,0,0,40.73090303,21.60012825,31.16551564
4/7/2013,0,0,40.66806714,22.64954246,31.6588048
4/8/2013,0,0,40.47793717,23.40632265,31.94212991
4/9/2013,0,0,39.98961772,24.39180602,32.19071187
4/10/2013,0,6.168751593,39.84697059,25.16716226,32.50706642
4/11/2013,0,3.822588173,39.96709773,24.80974529,32.38842151
4/12/2013,0,7.388466972,40.22426154,24.39877819,32.31151986
4/13/2013,0,0,40.20490882,25.17755571,32.69123227
4/14/2013,0,8.79382601,39.14574856,24.8863863,32.01606743
4/15/2013,0,0,40.13606801,24.43167889,32.28387345
4/16/2013,0,0,40.36096613,23.97508992,32.16802802
4/17/2013,0,0,39.94012684,23.59063812,31.76538248
4/18/2013,0,0,39.73941631,23.20889453,31.47415542
4/19/2013,0,0,38.95290078,23.82115892,31.38702985
4/20/2013,0,0,37.57084081,23.32225231,30.44654656
4/21/2013,0,0,36.91781139,22.50245403,29.71013271
4/22/2013,0,0,38.30045639,23.29613197,30.79829418
4/23/2013,0,0,38.83406878,23.55690747,31.19548812
4/24/2013,0,0,38.56742896,23.96646133,31.26694515
4/25/2013,0,21.58129381,37.85742988,24.53581362,31.19662175
4/26/2013,0,8.161759846,37.89503879,21.86955294,29.88229587
4/27/2013,0,0,39.83871305,24.43232803,32.13552054
4/28/2013,0,0,41.36142328,24.78497268,33.07319798
4/29/2013,0,0,41.97890616,25.79955325,33.8892297
4/30/2013,0,0,42.09703643,26.52322976,34.31013309
5/1/2013,0,0,42.1742623,26.9343249,34.5542936
5/2/2013,0,0,42.27077573,27.2998731,34.78532441
5/3/2013,0,0,41.74722785,26.93174283,34.33948534
5/4/2013,0,0,42.01251819,25.67044606,33.84148213
5/5/2013,0,0,42.00310143,27.38554692,34.69432418
5/6/2013,0,0,42.03310368,26.7859305,34.40951709
5/7/2013,0,0,42.21684512,27.93773658,35.07729085
5/8/2013,0,0,42.85529396,27.81302926,35.33416161
5/9/2013,0,0,42.81283902,26.72109461,34.76696681
5/10/2013,0,0,42.69922549,27.37825664,35.03874107
5/11/2013,0,0,42.21735348,27.16928874,34.69332111
5/12/2013,0,0,40.55890417,27.63870285,34.09880351
5/13/2013,0,0,41.67670516,25.83399524,33.7553502
5/14/2013,0,0,41.44283662,27.22038327,34.33160994
5/15/2013,0,0,41.27354787,27.18909722,34.23132255
5/16/2013,0,0,41.01677116,27.64083877,34.32880496
5/17/2013,0,2.697517842,40.87760907,27.40689668,34.14225287
5/18/2013,0,0.001904679606,42.61457939,27.47309304,35.04383622
5/19/2013,0,0.006916994358,42.27193496,27.77374159,35.02283827
5/20/2013,0,0,42.0171513,28.07348491,35.04531811
5/21/2013,0,0,43.08489838,28.21632229,35.65061033
5/22/2013,0,0,44.12947807,28.54006312,36.33477059
5/23/2013,0,0,43.74218845,28.26199867,36.00209356
5/24/2013,0,0,42.41689708,27.52322033,34.9700587
5/25/2013,0,0,41.54767308,27.23748181,34.39257744
5/26/2013,0,0,41.34560994,27.82218838,34.58389916
5/27/2013,0,0.2274238521,39.56909655,27.65657857,33.61283756
5/28/2013,0,0,39.80464386,26.32283751,33.06374068
5/29/2013,0,1.598852071,40.15367681,25.94155125,33.04761403
5/30/2013,0,2.962348922,39.81748017,24.77748099,32.29748058
5/31/2013,0,3.853596683,40.18283795,25.87657805,33.029708
6/1/2013,0,0.307845833,36.53380575,25.22052058,30.87716317
6/2/2013,0,0.10414492,38.42844942,25.03632372,31.73238657
6/3/2013,0,3.674947868,38.26515477,24.66935094,31.46725286
6/4/2013,0,17.09756475,35.56580141,22.79457952,29.18019046
6/5/2013,0,0,37.24838361,24.33374106,30.79106233
6/6/2013,0,22.36167739,34.01677116,22.49684407,28.25680761
6/7/2013,0,1.202704471,34.14296525,22.95212534,28.54754529
6/8/2013,0,0.301040669,34.83258373,23.93077558,29.38167965
6/9/2013,0,4.448648312,33.9741225,23.46096651,28.7175445
6/10/2013,0,5.019352608,33.52735485,23.00270995,28.2650324
6/11/2013,0,4.747104882,33.05123201,23.25348522,28.15235861
6/12/2013,0,6.391604686,30.88749259,22.4601383,26.67381544
6/13/2013,0,0.7194487017,30.16994731,22.98594052,26.57794392
6/14/2013,0,4.949584908,26.41439955,20.97413384,23.69426669
6/15/2013,0,9.34685538,28.25658838,21.0725816,24.66458499
6/16/2013,0,0.1138127102,31.02613151,22.01058369,26.5183576
6/17/2013,0,0,32.503869,23.01729051,27.76057976
6/18/2013,0,0,33.47554898,22.67000008,28.07277453
6/19/2013,0,2.206271102,33.50025574,22.42180671,27.96103122
6/20/2013,0,0.9470492101,33.96193359,22.8933473,28.42764044
6/21/2013,0,2.196353334,34.01554608,23.14735378,28.58144993
6/22/2013,0,4.727336197,32.70367605,23.22735371,27.96551488
6/23/2013,0,7.084144388,30.53213643,22.68348552,26.60781098
6/24/2013,0,0.4742271953,28.16188158,22.13884207,25.15036182
6/25/2013,0,14.35023445,26.70503669,20.65806535,23.68155102
6/26/2013,0,4.888182226,29.6868446,22.63115839,26.1590015
